City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
301,pierre,44.3683,-100.351,28.99,86,90,9.22,US,2021-01-23 17:47:59
302,cairns,-16.9167,145.7667,77.0,78,93,8.05,AU,2021-01-23 17:47:59
303,manbij,36.5281,37.9549,33.8,75,0,1.14,SY,2021-01-23 17:47:59
304,cockburn town,21.4612,-71.1419,78.01,73,17,9.48,TC,2021-01-23 17:47:25
305,faanui,-16.4833,-151.75,80.8,73,31,13.49,PF,2021-01-23 17:48:00
306,talcher,20.95,85.2167,61.74,57,0,2.62,IN,2021-01-23 17:48:00
307,maniitsoq,65.4167,-52.9,19.27,80,5,5.93,GL,2021-01-23 17:48:00
308,petropavlovsk-kamchatskiy,53.0452,158.6483,-2.2,65,1,11.18,RU,2021-01-23 17:48:00
309,tessalit,20.1986,1.0114,71.62,16,0,10.29,ML,2021-01-23 17:48:00
310,otukpo,7.1913,8.1329,85.98,14,91,4.41,NG,2021-01-23 17:48:00
311,carutapera,-1.195,-46.02,86.04,62,44,9.8,BR,2021-01-23 17:48:01
312,kamyshevatskaya,46.4132,37.9563,37.54,83,93,13.71,RU,2021-01-23 17:48:01
313,svobodnyy,51.4,128.1333,-13.76,86,74,9.98,RU,2021-01-23 17:48:01
314,mandalgovi,45.7625,106.2708,13.96,87,0,8.41,MN,2021-01-23 17:48:01
315,uige,-7.6087,15.0613,69.03,92,91,1.39,AO,2021-01-23 17:48:01
316,fortuna,40.5982,-124.1573,46.0,100,1,5.84,US,2021-01-23 17:48:01
317,itaituba,-4.2761,-55.9836,91.4,58,40,9.22,BR,2021-01-23 17:48:02
318,port-cartier,50.0334,-66.8654,19.0,86,52,8.05,CA,2021-01-23 17:48:02
319,kurilsk,45.2333,147.8833,17.89,91,100,8.68,RU,2021-01-23 17:48:02
320,doume,4.2333,13.45,77.43,26,88,1.41,CM,2021-01-23 17:48:02
321,itarema,-2.9248,-39.9167,85.71,60,44,16.24,BR,2021-01-23 17:48:03
322,wick,58.4333,-3.0833,30.2,86,31,5.75,GB,2021-01-23 17:48:03
323,rock springs,41.5875,-109.2029,24.8,80,90,12.66,US,2021-01-23 17:48:03
324,requena,39.4883,-1.1004,57.2,58,20,14.97,ES,2021-01-23 17:48:03
325,alenquer,-1.9417,-54.7383,87.8,66,20,8.05,BR,2021-01-23 17:48:03
326,mamu kanjan,30.8333,72.8,50.83,44,0,7.74,PK,2021-01-23 17:48:04
327,saint-francois,46.4154,3.9054,41.0,87,75,12.66,FR,2021-01-23 17:48:04
328,kisangani,0.5167,25.2,81.37,51,79,2.08,CD,2021-01-23 17:48:04
329,isangel,-19.55,169.2667,77.36,87,100,7.11,VU,2021-01-23 17:48:04
330,portland,45.5234,-122.6762,37.0,86,20,1.36,US,2021-01-23 17:43:13
331,karratha,-20.7377,116.8463,84.99,46,7,17.9,AU,2021-01-23 17:44:59
332,ushtobe,45.2514,77.9838,20.14,93,100,9.84,KZ,2021-01-23 17:48:05
333,victoria point,-27.5833,153.3,69.01,82,20,6.91,AU,2021-01-23 17:48:05
334,hailey,43.5196,-114.3153,26.6,59,1,8.05,US,2021-01-23 17:48:05
335,dunyapur,29.7995,71.7196,53.6,62,0,7.16,PK,2021-01-23 17:48:05
336,redcar,54.6166,-1.06,32.0,90,72,4.0,GB,2021-01-23 17:48:05
337,yershov,51.3513,48.2766,32.94,98,100,9.91,RU,2021-01-23 17:48:05
338,chuy,-33.6971,-53.4616,82.89,60,24,13.56,UY,2021-01-23 17:48:06
339,wajima,37.4,136.9,39.0,68,100,19.62,JP,2021-01-23 17:48:06
340,ranong,9.9658,98.6348,72.57,83,3,2.42,TH,2021-01-23 17:48:06
341,springbok,-29.6643,17.8865,72.82,36,11,10.47,ZA,2021-01-23 17:48:06
342,jijiga,9.35,42.8,60.28,51,68,6.26,ET,2021-01-23 17:44:02
343,outjo,-20.1167,16.15,69.78,87,100,11.39,NA,2021-01-23 17:48:06
344,stillwater,36.1156,-97.0584,46.99,53,90,14.97,US,2021-01-23 17:44:58
345,sakakah,29.9697,40.2064,48.2,29,0,6.91,SA,2021-01-23 17:48:07
346,suntar,62.1444,117.6319,-53.3,72,64,3.8,RU,2021-01-23 17:48:07
347,thunder bay,48.4001,-89.3168,18.0,67,90,2.3,CA,2021-01-23 17:44:49
348,port macquarie,-31.4333,152.9167,62.01,99,3,10.74,AU,2021-01-23 17:48:07
349,thanh hoa,19.8,105.7667,62.1,86,0,3.47,VN,2021-01-23 17:45:24
350,puerto maldonado,-12.6,-69.1833,77.0,94,75,5.75,PE,2021-01-23 17:48:07
351,santa isabel do rio negro,-0.4139,-65.0192,82.76,75,84,3.71,BR,2021-01-23 17:48:08
352,taksimo,56.3444,114.8794,-13.32,83,77,0.63,RU,2021-01-23 17:48:08
353,san rafael,-34.6177,-68.3301,96.89,15,0,14.43,AR,2021-01-23 17:48:08
354,tapiosag,47.402,19.6305,48.99,81,90,9.22,HU,2021-01-23 17:48:08
355,pangai,-19.8,-174.35,81.77,74,100,7.47,TO,2021-01-23 17:48:08
356,sanok,49.5557,22.2056,48.0,85,100,14.0,PL,2021-01-23 17:48:08
357,petrivka,46.9695,30.9591,44.6,100,90,8.95,UA,2021-01-23 17:48:09
358,biak,-0.9131,122.8766,77.56,78,100,4.88,ID,2021-01-23 17:48:09
359,klaksvik,62.2266,-6.589,28.4,93,97,14.41,FO,2021-01-23 17:48:09
360,launceston,-41.45,147.1667,57.99,94,59,6.91,AU,2021-01-23 17:48:09
361,collie,-33.3667,116.15,54.64,94,0,0.29,AU,2021-01-23 17:48:09
362,port lincoln,-34.7333,135.8667,76.39,44,97,5.39,AU,2021-01-23 17:48:09
363,zhigansk,66.7697,123.3711,-53.97,68,50,2.71,RU,2021-01-23 17:48:10
364,huarmey,-10.0681,-78.1522,77.49,62,20,10.4,PE,2021-01-23 17:48:10
365,zhuhai,22.2769,113.5678,66.0,94,15,3.44,CN,2021-01-23 17:48:10
366,quelimane,-17.8786,36.8883,82.4,74,75,9.22,MZ,2021-01-23 17:43:33
367,greytown,-29.0642,30.5928,69.33,58,0,1.21,ZA,2021-01-23 17:48:10
368,priladozhskiy,59.85,31.4833,32.0,99,95,7.16,RU,2021-01-23 17:48:10
369,mazagao,-0.115,-51.2894,93.2,59,75,13.8,BR,2021-01-23 17:48:10
370,simiti,7.9579,-73.9436,95.94,37,98,3.78,CO,2021-01-23 17:48:11
371,calama,-22.4667,-68.9333,71.6,21,75,20.71,CL,2021-01-23 17:45:40
372,namatanai,-3.6667,152.4333,79.48,78,97,4.52,PG,2021-01-23 17:45:49
373,cobadin,44.0833,28.2167,48.2,87,0,17.27,RO,2021-01-23 17:48:11
374,torbay,47.6666,-52.7314,25.0,86,75,19.57,CA,2021-01-23 17:48:11
375,bonavista,48.6499,-53.1147,26.6,80,31,9.22,CA,2021-01-23 17:48:12
376,geraldton,-28.7667,114.6,71.6,73,75,8.05,AU,2021-01-23 17:46:20
377,san patricio,28.017,-97.5169,68.0,94,90,12.66,US,2021-01-23 17:45:49
378,scarborough,54.2797,-0.4044,32.0,87,99,7.92,GB,2021-01-23 17:48:12
379,kanepi,57.982,26.7627,33.01,93,40,5.75,EE,2021-01-23 17:48:12
380,cap malheureux,-19.9842,57.6142,80.01,75,8,1.99,MU,2021-01-23 17:48:12
381,oistins,13.0667,-59.5333,84.2,58,20,17.27,BB,2021-01-23 17:48:12
382,buta,2.7858,24.73,81.79,33,66,1.63,CD,2021-01-23 17:48:13
383,hanzhong,33.0728,107.0303,46.33,55,94,2.3,CN,2021-01-23 17:46:19
384,saint anthony,45.0205,-93.218,19.4,68,90,9.22,US,2021-01-23 17:48:13
385,tuy hoa,13.0833,109.3,68.43,90,50,4.68,VN,2021-01-23 17:48:13
386,shitanjing,39.2342,106.3439,28.09,74,8,5.82,CN,2021-01-23 17:48:13
387,road town,18.4167,-64.6167,86.0,62,20,8.05,VG,2021-01-23 17:48:13
388,tamandare,-8.7597,-35.1047,82.51,66,29,12.71,BR,2021-01-23 17:48:13
389,buala,-8.145,159.5921,78.12,69,73,4.21,SB,2021-01-23 17:48:14
390,moindou,-21.6924,165.677,73.4,88,0,2.3,NC,2021-01-23 17:48:14
391,port hedland,-20.3167,118.5667,84.2,70,77,13.8,AU,2021-01-23 17:48:14
392,boyolangu,-8.1181,111.8935,76.89,80,100,2.1,ID,2021-01-23 17:48:14
393,roanne,46.0,4.0,42.01,87,75,12.66,FR,2021-01-23 17:48:14
394,doka,13.5167,35.7667,79.29,47,87,5.64,SD,2021-01-23 17:48:14
395,samarai,-10.6167,150.6667,82.36,74,100,5.21,PG,2021-01-23 17:48:15
396,mitu,1.1983,-70.1733,72.55,98,100,1.12,CO,2021-01-23 17:48:15
397,ugoofaaru,5.6667,73.0,82.87,70,65,9.78,MV,2021-01-23 17:47:13
398,salihorsk,52.7876,27.5415,35.04,94,91,9.55,BY,2021-01-23 17:48:15
399,lufilufi,-13.8745,-171.5986,77.0,94,20,6.91,WS,2021-01-23 17:48:15
400,xiaoyi,34.6178,109.703,41.4,64,70,5.77,CN,2021-01-23 17:48:15
401,bam,29.106,58.357,39.22,46,100,1.66,IR,2021-01-23 17:46:07
402,salalah,17.0151,54.0924,75.2,20,0,10.36,OM,2021-01-23 17:47:03
403,libertador general san martin,-23.8064,-64.7876,99.0,38,35,3.0,AR,2021-01-23 17:48:16
404,ipora,-16.4419,-51.1178,84.18,61,77,4.79,BR,2021-01-23 17:48:16
405,ekibastuz,51.6667,75.3667,-8.05,91,98,9.86,KZ,2021-01-23 17:48:16
406,cambridge,43.3601,-80.3127,21.0,68,40,18.41,CA,2021-01-23 17:47:05
407,yerbogachen,61.2767,108.0108,-52.65,75,51,1.14,RU,2021-01-23 17:48:16
408,soyo,-6.1349,12.3689,78.53,83,100,5.12,AO,2021-01-23 17:48:16
409,mercedes,-34.6515,-59.4307,93.99,42,0,7.0,AR,2021-01-23 17:48:17
410,palmer,42.1584,-72.3287,27.0,49,9,5.99,US,2021-01-23 17:48:17
411,derzhavinsk,51.1,66.3167,-13.2,89,68,4.27,KZ,2021-01-23 17:48:17
412,mackay,-21.15,149.2,77.0,73,40,12.66,AU,2021-01-23 17:48:17
413,glendive,47.1053,-104.7125,24.01,86,1,12.66,US,2021-01-23 17:48:17
414,sinop,41.7711,34.8709,38.57,73,0,12.64,TR,2021-01-23 17:44:07
415,grakhovo,56.0502,51.9676,14.0,85,90,8.95,RU,2021-01-23 17:48:17
416,manaure,11.7751,-72.4445,85.89,56,86,19.55,CO,2021-01-23 17:48:18
417,kudat,6.8837,116.8477,77.0,94,20,9.22,MY,2021-01-23 17:48:18
418,safford,32.834,-109.7076,53.6,54,1,8.05,US,2021-01-23 17:48:18
419,dalbandin,28.8947,64.4101,39.13,54,55,7.85,PK,2021-01-23 17:48:18
420,olafsvik,64.8945,-23.7142,29.1,90,38,35.1,IS,2021-01-23 17:48:18
421,eydhafushi,5.1033,73.0708,83.25,69,87,8.93,MV,2021-01-23 17:48:18
422,parati,-23.2178,-44.7131,84.27,60,69,6.31,BR,2021-01-23 17:48:19
423,harper,4.375,-7.7169,80.1,81,19,8.72,LR,2021-01-23 17:48:19
424,siva,29.2041,25.5195,50.5,54,0,4.99,EG,2021-01-23 17:48:19
425,veraval,20.9,70.3667,70.07,80,0,9.86,IN,2021-01-23 17:48:19
426,dabakala,8.3667,-4.4333,87.8,13,64,0.81,CI,2021-01-23 17:48:19
427,santa cruz,-17.8,-63.1667,73.4,94,75,6.91,BO,2021-01-23 17:46:56
428,srednekolymsk,67.45,153.6833,-29.79,84,100,8.19,RU,2021-01-23 17:48:20
429,deer lake,49.1667,-57.4316,26.6,80,90,21.85,CA,2021-01-23 17:48:20
430,dingle,10.9995,122.6711,74.98,87,98,1.68,PH,2021-01-23 17:48:20
431,iquitos,-3.7481,-73.2472,80.6,74,75,8.05,PE,2021-01-23 17:48:20
432,ratchaburi,13.5833,99.5333,77.0,82,0,5.26,TH,2021-01-23 17:48:20
433,tsumeb,-19.2333,17.7167,71.67,78,100,6.4,NA,2021-01-23 17:48:20
434,kundiawa,-6.0167,144.9667,62.47,79,98,0.49,PG,2021-01-23 17:48:21
435,yamada,39.4667,141.95,32.74,91,100,4.16,JP,2021-01-23 17:48:21
436,bowen,-20.0167,148.2333,73.4,83,2,6.91,AU,2021-01-23 17:48:21
437,omboue,-1.5746,9.2618,78.26,83,95,4.27,GA,2021-01-23 17:48:21
438,manzanillo,20.3433,-77.1167,85.69,52,0,1.1,CU,2021-01-23 17:48:21
439,gasa,31.5,34.4667,55.99,54,0,2.3,PS,2021-01-23 17:48:21
440,russell,32.3502,-85.1999,61.0,30,1,4.61,US,2021-01-23 17:48:22
441,salekhard,66.53,66.6019,-39.05,81,8,2.46,RU,2021-01-23 17:48:22
442,gushikawa,26.3544,127.8686,68.0,83,75,21.85,JP,2021-01-23 17:48:22
443,romanshorn,47.5659,9.3787,37.4,80,90,4.61,CH,2021-01-23 17:48:22
444,coari,-4.085,-63.1414,89.28,55,9,5.46,BR,2021-01-23 17:48:22
445,sorland,67.667,12.6934,26.33,91,62,14.27,NO,2021-01-23 17:48:22
446,iwanai,42.9744,140.5089,15.28,93,9,5.3,JP,2021-01-23 17:48:23
447,burnie,-41.0667,145.9167,57.0,88,50,8.01,AU,2021-01-23 17:48:23
448,jaguaribe,-5.8906,-38.6219,93.38,35,100,4.54,BR,2021-01-23 17:46:29
449,noumea,-22.2763,166.4572,79.0,88,0,2.3,NC,2021-01-23 17:48:23
450,pacific grove,36.6177,-121.9166,50.0,93,1,5.75,US,2021-01-23 17:48:24
451,ambunti,-4.2365,142.8448,73.13,98,70,1.25,PG,2021-01-23 17:48:24
452,vung tau,10.346,107.0843,75.78,83,29,18.14,VN,2021-01-23 17:48:24
453,caucaia,-3.7361,-38.6531,86.0,62,40,18.41,BR,2021-01-23 17:48:25
454,zyryanka,65.75,150.85,-31.4,83,100,8.68,RU,2021-01-23 17:48:25
455,tual,-5.6667,132.75,83.37,78,71,14.52,ID,2021-01-23 17:46:21
456,tautira,-17.7333,-149.15,77.0,78,20,2.3,PF,2021-01-23 17:48:25
457,roseburg,43.2165,-123.3417,39.0,86,1,3.44,US,2021-01-23 17:48:25
458,bandarbeyla,9.4942,50.8122,75.02,70,90,18.97,SO,2021-01-23 17:46:48
459,campoverde,-8.4753,-74.8058,80.6,78,75,5.75,PE,2021-01-23 17:48:25
460,vaksdal,60.5903,5.8227,36.0,93,40,10.36,NO,2021-01-23 17:48:26
461,ust-ilimsk,58.0006,102.6619,-19.48,86,92,2.35,RU,2021-01-23 17:48:26
462,mackenzie,55.2999,-123.1698,10.4,85,90,5.75,CA,2021-01-23 17:48:26
463,grand gaube,-20.0064,57.6608,80.01,75,6,1.99,MU,2021-01-23 17:48:26
464,gizo,-8.103,156.8419,81.25,74,100,7.63,SB,2021-01-23 17:48:26
465,pindiga,9.9833,10.9333,76.78,19,97,7.52,NG,2021-01-23 17:48:26
466,bonfim,3.0833,-59.95,90.7,46,64,8.37,BR,2021-01-23 17:48:27
467,denpasar,-8.65,115.2167,78.8,89,20,5.75,ID,2021-01-23 17:46:35
468,gat,31.61,34.7642,55.99,45,0,1.21,IL,2021-01-23 17:48:27
469,bemidji,47.4736,-94.8803,25.0,79,90,10.36,US,2021-01-23 17:46:55
470,maun,-19.9833,23.4167,84.2,48,20,4.61,BW,2021-01-23 17:48:27
471,paamiut,61.994,-49.6678,22.08,81,0,6.87,GL,2021-01-23 17:48:27
472,aykhal,66.0,111.5,-38.61,79,38,3.69,RU,2021-01-23 17:48:27
473,lingao,19.9103,109.6859,65.73,82,19,8.97,CN,2021-01-23 17:48:27
474,saint-augustin,51.226,-58.6502,34.47,97,100,9.64,CA,2021-01-23 17:45:20
475,saint-junien,45.8833,0.9,41.0,81,90,8.05,FR,2021-01-23 17:48:28
476,oussouye,12.485,-16.5469,95.0,54,0,4.61,SN,2021-01-23 17:48:28
477,marinilla,6.1736,-75.3362,66.99,68,75,2.3,CO,2021-01-23 17:48:28
478,te anau,-45.4167,167.7167,50.77,81,100,7.14,NZ,2021-01-23 17:48:28
479,taoudenni,22.6783,-3.9836,73.31,16,0,9.93,ML,2021-01-23 17:48:29
480,lao cai,22.4833,103.95,62.19,78,19,1.16,VN,2021-01-23 17:48:29
481,talnakh,69.4865,88.3972,-35.59,66,44,0.27,RU,2021-01-23 17:48:29
482,abu samrah,35.3029,37.1841,41.74,65,0,7.2,SY,2021-01-23 17:48:30
483,villach,46.6103,13.8558,34.0,93,75,3.44,AT,2021-01-23 17:48:30
484,kati,12.7441,-8.0726,87.8,10,0,9.22,ML,2021-01-23 17:48:30
485,opaka,43.45,26.1667,55.4,62,100,17.27,BG,2021-01-23 17:48:30
486,ostrovnoy,68.0531,39.5131,5.56,94,100,20.92,RU,2021-01-23 17:48:31
487,hibbing,47.4272,-92.9377,19.4,73,90,8.05,US,2021-01-23 17:47:12
488,pinawa,50.1489,-95.8811,16.3,96,97,9.19,CA,2021-01-23 17:48:31
489,urumqi,43.801,87.6005,15.8,92,0,2.24,CN,2021-01-23 17:48:31
490,baculin,7.4525,126.5842,76.8,78,100,5.23,PH,2021-01-23 17:48:31
491,inuvik,68.3499,-133.7218,-4.0,77,87,5.75,CA,2021-01-23 17:48:32
492,skovorodino,53.9833,123.9167,-20.51,83,0,3.49,RU,2021-01-23 17:48:32
493,araceli,10.5529,119.9913,80.24,82,61,6.15,PH,2021-01-23 17:46:17
494,roma,43.2128,-75.4557,19.0,62,20,19.57,US,2021-01-23 17:46:05
495,okhotsk,59.3833,143.3,-15.23,81,100,8.75,RU,2021-01-23 17:46:49
496,selikhino,50.3672,137.4996,5.49,92,100,13.47,RU,2021-01-23 17:48:33
497,nalut,30.3333,10.85,55.62,40,0,9.86,LY,2021-01-23 17:48:33
498,innisfail,-17.5333,146.0333,73.8,86,86,4.85,AU,2021-01-23 17:45:08
499,port shepstone,-30.7414,30.455,78.87,79,0,14.38,ZA,2021-01-23 17:48:33
500,kailua,21.4022,-157.7394,73.4,94,90,12.66,US,2021-01-23 17:48:33
501,luena,-11.7833,19.9167,65.84,92,86,6.44,AO,2021-01-23 17:48:33
502,deputatskiy,69.3,139.9,-36.08,84,90,0.49,RU,2021-01-23 17:48:33
503,mormugao,15.4,73.8,80.6,83,1,4.61,IN,2021-01-23 17:48:34
504,makakilo city,21.3469,-158.0858,73.4,73,40,6.91,US,2021-01-23 17:48:16
505,hanyang,32.1371,105.5126,43.79,69,66,3.65,CN,2021-01-23 17:48:34
506,sabang,5.8933,95.3214,81.1,72,30,11.12,ID,2021-01-23 17:48:34
507,kushima,31.4583,131.2333,57.0,100,100,3.0,JP,2021-01-23 17:48:34
508,coquimbo,-29.9533,-71.3436,69.8,64,20,14.97,CL,2021-01-23 17:47:48
509,kwinana,-32.25,115.7667,68.0,77,20,5.75,AU,2021-01-23 17:45:52
510,nichinan,31.6,131.3667,57.0,100,100,3.0,JP,2021-01-23 17:48:35
511,anzio,41.4853,12.6179,55.99,61,35,11.99,IT,2021-01-23 17:48:35
512,waipawa,-41.4122,175.5153,64.4,77,40,20.71,NZ,2021-01-23 17:48:35
513,kangaatsiaq,68.3065,-53.4641,11.98,83,7,4.94,GL,2021-01-23 17:48:35
514,mtwango,-9.0167,34.8,61.65,97,100,5.75,TZ,2021-01-23 17:48:35
515,avera,33.194,-82.5271,55.4,44,1,8.05,US,2021-01-23 17:48:35
516,bubaque,11.2833,-15.8333,78.37,59,27,9.51,GW,2021-01-23 17:48:36
517,maceio,-9.6658,-35.7353,82.4,69,75,13.8,BR,2021-01-23 17:44:20
518,dubai,25.2582,55.3047,68.0,45,0,8.05,AE,2021-01-23 17:45:58
519,praia da vitoria,38.7333,-27.0667,66.2,82,40,18.59,PT,2021-01-23 17:48:36
520,san salvador,13.6894,-89.1872,87.8,61,20,3.44,SV,2021-01-23 17:48:36
521,quesnel,52.9999,-122.5029,10.4,85,90,6.91,CA,2021-01-23 17:48:36
522,dandong,40.1292,124.3947,30.79,95,0,2.91,CN,2021-01-23 17:48:37
523,luganville,-15.5333,167.1667,79.66,80,100,1.61,VU,2021-01-23 17:48:37
524,san jeronimo,-11.9472,-75.2829,60.22,53,88,3.51,PE,2021-01-23 17:48:37
525,ruteng,-8.6136,120.4721,63.07,100,74,1.48,ID,2021-01-23 17:48:37
526,verkhnevilyuysk,63.4453,120.3167,-55.23,64,76,4.09,RU,2021-01-23 17:48:37
527,abu dhabi,24.4667,54.3667,68.0,68,0,8.05,AE,2021-01-23 17:48:22
528,kozhva,65.1073,57.0459,-17.39,85,96,6.31,RU,2021-01-23 17:48:38
529,vaitape,-16.5167,-151.75,80.8,73,30,13.42,PF,2021-01-23 17:48:38
530,arman,59.7,150.1667,-16.64,79,2,8.08,RU,2021-01-23 17:48:38
531,botro,7.8525,-5.3106,91.4,15,71,6.91,CI,2021-01-23 17:48:38
532,hatillo,18.4863,-66.8254,84.99,69,1,13.8,PR,2021-01-23 17:46:23
533,san ramon,37.7799,-121.978,48.99,93,90,3.11,US,2021-01-23 17:48:39
534,kamina,-8.7386,24.9906,66.31,94,90,3.04,CD,2021-01-23 17:48:39
535,terra nova,-12.3667,-40.6667,83.93,43,99,10.38,BR,2021-01-23 17:48:39
536,escarcega,18.6089,-90.7454,87.06,51,28,5.03,MX,2021-01-23 17:48:39
537,ostersund,63.1792,14.6357,15.8,92,90,5.75,SE,2021-01-23 17:48:40
538,puerto escondido,15.85,-97.0667,82.4,78,75,5.73,MX,2021-01-23 17:48:40
539,labuhan,-6.8844,112.2051,79.02,81,100,4.88,ID,2021-01-23 17:48:40
540,yumen,40.2833,97.2,21.69,81,40,12.19,CN,2021-01-23 17:46:26
541,barcelos,41.5388,-8.6151,55.4,100,90,10.36,PT,2021-01-23 17:47:58
542,arzgir,45.3728,44.2206,32.63,94,4,8.88,RU,2021-01-23 17:48:40
543,saint-georges,12.0564,-61.7485,84.2,65,20,23.02,GD,2021-01-23 17:48:40
544,norfolk,42.1668,-71.2495,30.99,43,0,12.66,US,2021-01-23 17:48:41
545,jawhar,2.7809,45.5005,74.75,75,100,16.8,SO,2021-01-23 17:48:41
546,bosaso,11.2842,49.1816,75.7,68,97,13.53,SO,2021-01-23 17:48:41
547,vardo,70.3705,31.1107,23.11,95,100,33.2,NO,2021-01-23 17:48:41
548,noyabrsk,63.1994,75.4507,-46.53,78,52,9.73,RU,2021-01-23 17:48:41
549,haines junction,60.7522,-137.5108,-0.4,85,100,1.68,CA,2021-01-23 17:48:41
550,booue,-0.0921,11.9385,76.68,85,98,3.24,GA,2021-01-23 17:48:42
551,rocha,-34.4833,-54.3333,87.31,46,23,13.27,UY,2021-01-23 17:48:42
552,stjordalshalsen,63.4681,10.9262,32.0,93,75,3.44,NO,2021-01-23 17:48:42
553,linjiang,41.8069,126.9078,20.28,93,0,1.95,CN,2021-01-23 17:48:42
554,blagoyevo,63.3667,47.9167,-0.69,92,100,11.79,RU,2021-01-23 17:48:42
555,mitsamiouli,-11.3847,43.2844,82.27,71,100,5.82,KM,2021-01-23 17:48:42
556,boueni,-12.9025,45.0761,82.4,78,75,3.44,YT,2021-01-23 17:48:43
557,freeport,40.6576,-73.5832,33.01,37,20,17.27,US,2021-01-23 17:47:11
558,pandan,14.0453,124.1694,77.65,83,8,5.17,PH,2021-01-23 17:48:43
559,beyneu,45.3167,55.2,33.85,94,100,7.05,KZ,2021-01-23 17:48:43
560,esso,55.9333,158.7,-2.29,71,0,2.42,RU,2021-01-23 17:48:43
561,erzin,36.9559,36.2,51.01,53,0,8.52,TR,2021-01-23 17:48:43
562,damara,4.9608,18.7035,87.8,40,81,3.09,CF,2021-01-23 17:48:43
563,inverell,-29.7833,151.1167,57.99,93,0,1.01,AU,2021-01-23 17:45:50
564,genhe,50.7833,121.5167,-3.89,90,38,1.72,CN,2021-01-23 17:45:20
565,paracuru,-3.41,-39.0306,82.0,74,55,18.01,BR,2021-01-23 17:48:44
566,catuday,16.2923,119.8062,76.8,90,91,10.89,PH,2021-01-23 17:48:44
567,vila,42.0304,-8.1588,48.99,95,100,15.97,PT,2021-01-23 17:48:44
568,batemans bay,-35.7167,150.1833,68.0,91,6,1.01,AU,2021-01-23 17:47:16
569,northam,51.0333,-4.2167,37.99,73,2,3.0,GB,2021-01-23 17:48:44
570,bastia,42.6667,9.3333,52.0,54,75,3.44,FR,2021-01-23 17:48:45
571,sao miguel do araguaia,-13.275,-50.1628,86.5,62,64,7.16,BR,2021-01-23 17:48:45
572,rabo de peixe,37.8,-25.5833,64.99,88,40,10.36,PT,2021-01-23 17:48:45
573,evensk,61.95,159.2333,-11.04,85,100,8.5,RU,2021-01-23 17:48:45
574,batsfjord,70.6345,29.7185,20.34,94,100,28.23,NO,2021-01-23 17:48:45
575,cotonou,6.3654,2.4183,84.2,51,88,9.22,BJ,2021-01-23 17:48:45
576,aksarka,66.5606,67.7975,-40.76,81,10,1.19,RU,2021-01-23 17:48:46
577,rameswaram,9.2833,79.3,78.82,77,0,17.16,IN,2021-01-23 17:48:46
578,huaihua,27.5494,109.9592,46.72,89,1,2.62,CN,2021-01-23 17:48:46
579,saint-pierre,-21.3393,55.4781,82.4,74,7,2.3,RE,2021-01-23 17:45:55
580,pokrovsk,48.282,37.1758,36.95,95,99,12.3,UA,2021-01-23 17:48:46
581,mpanda,-6.3655,31.0409,67.39,90,99,2.37,TZ,2021-01-23 17:48:47
582,burlington,39.8835,-74.6413,34.0,37,20,17.27,US,2021-01-23 17:48:47
583,kolo,52.2002,18.6387,44.01,81,92,4.0,PL,2021-01-23 17:47:23
584,peleduy,59.6289,112.7406,-43.69,75,26,0.76,RU,2021-01-23 17:48:47
585,careiro da varzea,-3.2003,-59.8119,86.0,70,40,5.75,BR,2021-01-23 17:48:47
586,ponto novo,-10.8628,-40.1336,89.51,32,100,12.08,BR,2021-01-23 17:48:48
587,lakatoro,-16.0999,167.4164,80.56,79,100,1.41,VU,2021-01-23 17:48:48
588,palmas bellas,9.2319,-80.0867,81.0,80,70,10.0,PA,2021-01-23 17:48:48
589,lufkin,31.3382,-94.7291,54.0,100,90,4.61,US,2021-01-23 17:48:48
590,margate,51.3813,1.3862,37.0,79,95,5.01,GB,2021-01-23 17:48:48
591,kroonstad,-27.6504,27.2349,80.01,62,55,6.17,ZA,2021-01-23 17:48:48
592,verkhovazhye,60.7472,42.0465,21.29,97,100,8.81,RU,2021-01-23 17:48:48
593,poronaysk,49.2167,143.1167,-6.52,87,58,2.17,RU,2021-01-23 17:48:49
594,antofagasta,-23.65,-70.4,75.0,64,20,12.66,CL,2021-01-23 17:47:09
595,whittlesea,-32.1759,26.8244,78.22,49,83,2.33,ZA,2021-01-23 17:48:49
596,honiara,-9.4333,159.95,75.96,75,100,1.48,SB,2021-01-23 17:48:49
597,alofi,-19.0595,-169.9187,73.4,100,69,11.39,NU,2021-01-23 17:48:49
598,mpika,-11.8343,31.4529,64.33,96,100,3.96,ZM,2021-01-23 17:48:49
599,bayan,46.0833,127.4,6.12,93,0,2.82,CN,2021-01-23 17:48:49
600,bredy,52.4153,60.3411,-11.79,89,100,5.84,RU,2021-01-23 17:48:50
601,gorakhpur,29.45,75.6833,51.82,42,0,6.24,IN,2021-01-23 17:44:33
602,plouzane,48.3833,-4.6167,41.0,75,0,1.14,FR,2021-01-23 17:48:50
603,kapit,2.0167,112.9333,72.81,94,100,1.21,MY,2021-01-23 17:48:50
604,chany,55.3121,76.7647,-32.4,83,87,7.27,RU,2021-01-23 17:48:50
605,sena madureira,-9.0656,-68.6569,81.75,74,91,0.38,BR,2021-01-23 17:48:50
606,marsh harbour,26.5412,-77.0636,73.71,68,0,10.22,BS,2021-01-23 17:48:51
