City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
523,Fortuna,40.5982,-124.1573,53.01,76,90,13.8,US,2021-01-22 21:52:32
524,Axim,4.8699,-2.2405,78.85,84,0,8.46,GH,2021-01-22 21:51:35
525,Uhlove,44.8215,33.6045,50.0,60,100,8.01,UA,2021-01-22 21:54:44
526,Port Hedland,-20.3167,118.5667,80.6,78,40,6.51,AU,2021-01-22 21:48:30
527,Vredendal,-31.6683,18.5012,70.38,68,0,6.82,ZA,2021-01-22 21:54:44
528,Panguna,-6.3164,155.4848,74.86,71,100,2.77,PG,2021-01-22 21:54:45
529,Tautira,-17.7333,-149.15,84.2,65,20,21.85,PF,2021-01-22 21:53:06
530,Beian,63.6559,9.5683,37.99,75,0,14.97,NO,2021-01-22 21:54:45
531,Angouleme,45.65,0.15,42.8,87,75,8.05,FR,2021-01-22 21:54:45
532,Kommunisticheskiy,61.6789,64.4819,-35.55,82,77,3.8,RU,2021-01-22 21:54:46
533,Tynda,55.1667,124.7167,-22.16,85,100,1.99,RU,2021-01-22 21:54:46
534,Zelenoborsk,61.4669,64.0333,-34.74,82,92,3.78,RU,2021-01-22 21:54:46
535,Flin Flon,54.7682,-101.865,-2.2,78,90,4.61,CA,2021-01-22 21:51:06
536,Podporozhye,60.9112,34.1706,25.9,98,100,5.64,RU,2021-01-22 21:54:46
537,Eyl,7.9803,49.8164,72.88,72,54,19.08,SO,2021-01-22 21:51:59
538,Rocha,-34.4833,-54.3333,74.89,70,0,14.41,UY,2021-01-22 21:51:48
539,Orsha,54.5153,30.4053,32.88,96,100,12.35,BY,2021-01-22 21:52:43
540,Blenheim,-41.516,173.9528,66.0,60,97,1.01,NZ,2021-01-22 21:53:23
541,Polunochnoye,60.8697,60.4153,-35.27,83,99,1.57,RU,2021-01-22 21:54:48
542,Mendi,-6.1761,143.6513,57.72,96,100,0.47,PG,2021-01-22 21:54:48
543,Toowoomba,-27.55,151.9667,68.0,77,0,5.75,AU,2021-01-22 21:54:49
544,Mayor Pablo Lagerenza,-19.9309,-60.7718,84.4,58,78,4.41,PY,2021-01-22 21:54:49
545,Moerai,-22.4333,-151.3333,80.56,76,4,12.84,PF,2021-01-22 21:54:49
546,Vila Do Maio,15.1333,-23.2167,75.2,57,0,16.11,CV,2021-01-22 21:54:49
547,Uyar,55.81,94.3153,1.62,91,100,9.13,RU,2021-01-22 21:54:49
548,Taunggyi,20.7833,97.0333,46.63,89,0,1.54,MM,2021-01-22 21:54:50
549,Kalmunai,7.4167,81.8167,76.17,81,14,5.1,LK,2021-01-22 21:54:50
550,Kaz,52.9113,87.3105,6.44,93,100,8.19,RU,2021-01-22 21:54:50
551,Thinadhoo,0.5333,72.9333,82.33,61,38,4.29,MV,2021-01-22 21:54:50
552,Jutai,-5.1833,-68.9,83.46,71,68,1.5,BR,2021-01-22 21:54:50
553,Mairena Del Aljarafe,37.3446,-6.0639,55.4,71,0,10.36,ES,2021-01-22 21:54:51
554,Tucumcari,35.1717,-103.725,48.99,48,75,3.0,US,2021-01-22 21:54:51
